id,name,host_name,host_since,neighbourhood,district,latitude,longitude,room_type,price,last_review,license
6790845,Preciosa casa de campo (Finca Ca'n Gisca),Toni,2015-06-11,Inca,,39.70673,2.90683,Entire home/apt,$350.00,2024,Exp. num. 448/2017/ET
6819275,Casa mediterránea en el Sur,Bernardo,2015-06-13,Ses Salines,,39.32517,3.00615,Entire home/apt,$275.00,2024,ETV/5513
6828047,"""Can Cosina"", casa en el campo CERCA DE PLAYAS",Joana Maria,2015-05-29,Santanyí,,39.33747,3.08514,Entire home/apt,$161.00,2024,VT-1683
6839840,Finca rústica privada con piscina.,Xisca,2014-02-20,Pollença,,39.86407,3.06488,Entire home/apt,$140.00,2024,ET/2860
6861123,OLIVAR de S’HERETAT(ETV/2099) Trekking/ruta GR-221,Miguel  Angel,2015-06-16,Sóller,,39.77641,2.68602,Entire home/apt,$195.00,2024,ET/2099
5561252,Junior Suite with Balcony,Javier,2013-06-27,Valldemossa,,39.7122,2.62804,Private room,,2024,
5577898,Amazing Large Sea Front Villa Beach 4 minutes,Carlos,2012-04-13,Calvià,,39.49822,2.53565,Entire home/apt,"$1,250.00",2024,ETV/11236
5586543,in the heart of the mountain,Andres,2015-03-06,Fornalutx,,39.781,2.75183,Entire home/apt,$118.00,2024,6400/ETV
5598820,Spectacular Home,Andres,2015-03-06,Fornalutx,,39.78168,2.75108,Entire home/apt,$224.00,2024,VT/1576
6862608,Lujoso apartamento con espectaculares vistas,Antonia,2015-06-15,Pollença,,39.9072,3.08282,Entire home/apt,$185.00,2025,
6874450,Apartament in a country house,Xavier,2015-06-17,Deyá,,39.76593,2.65833,Entire home/apt,$245.00,2024,ETV/5534
6874555,Très bel appartement - Majorque,Annie,2015-06-17,Santanyí,,39.36586,3.22569,Entire home/apt,$210.00,2024,
6876062,Cosy Stonehouse in Soller Valley,Bettina,2015-06-17,Sóller,,39.77315,2.71874,Entire home/apt,$225.00,2024,ETV/5018
6943589,Rooftop with terrace,Daniela,2015-06-22,Palma de Mallorca,,39.57253,2.65463,Entire home/apt,$65.00,2025,
6963013,"Luxory house in Mallorca, restored",Jordi,2015-01-14,Ses Salines,,39.33776,3.05863,Entire home/apt,$243.00,2024,ETV/7546
6970273,Bungalow Cala D'Or,Barbara,2015-06-23,Santanyí,,39.373016,3.233301,Entire home/apt,$188.00,2024,A-588
6988264,charmantes Haus Meernähe Casa Heinsen,Michael & Eva,2012-09-13,Artà,,39.737918853759766,3.2799770832061768,Entire home/apt,$181.00,2024,ETV/7258
7019491,"Lujosa villa con piscina, cerca mar y  golf.",Begoña,2014-05-04,Llucmajor,,39.44086,2.76026,Entire home/apt,$675.00,2024,
7022693,Sa Torre - Majorcan country house with pool,Simone,2013-02-13,Capdepera,,39.67335,3.41101,Entire home/apt,$342.00,2024,ETV 4847
5602251,Fantástico Àtico en primera línea,Antonio,2014-12-02,Felanitx,,39.41664,3.25721,Entire home/apt,$102.00,2024,ETVPL/12554
5623958,Magnificent house in Establiments,Carlos,2014-08-28,Palma de Mallorca,,39.62392,2.62443,Entire home/apt,$57.00,2024,ETV4958
5635480,Old Town,Carlos,2014-08-28,Palma de Mallorca,,39.57027,2.64464,Entire home/apt,,2025,Exento. Mínimo 1 mes
5644636,Villa Algaida/Piscina.Eventos.Bodas,Promoilles,2013-03-10,Algaida,,39.5889,2.88976,Entire home/apt,$410.00,2024,
7064595,Villa Son Pujol,Patrick,2014-02-05,Montuïri,,39.57532,2.96573,Entire home/apt,$550.00,2025,ETV 13330
7066494,Elegant studio right at the port,Daniela,2015-06-22,Palma de Mallorca,,39.56835,2.64269,Entire home/apt,$57.00,2025,
7072221,"Soleada Finca en Santanyi  ""Son Colombás""",Familia Vidal,2015-05-01,Santanyí,,39.36832,3.14637,Entire home/apt,$150.00,2024,
7086946,Apartamentos Mallorca - TYP C2 (Cala Millor),Romy,2015-06-28,Son Servera,,39.603038,3.378155,Entire home/apt,$85.00,2024,A/594
7103383,Cozy house in Fornalutx,Polina,2014-06-06,Fornalutx,,39.78644,2.75124,Entire home/apt,$105.00,2025,ETV/7633
7156077,Beach Suite with Heated Pool,Luz Maria,2015-04-24,Ses Salines,,39.31784,2.99885,Private room,$190.00,2025,H/1464
7156623,"Luxury apartment with sea view,3 bedrooms -Terrace",Luz Maria,2015-04-24,Ses Salines,,39.31785,2.99889,Entire home/apt,$360.00,2024,
7157813,"Fantastic villa in Alaró, Mallorca",Gabriel,2015-07-04,Alaró,,39.71219,2.80299,Entire home/apt,$250.00,2025,ET/2998
7162906,Penthouse: sea views & roof terrace,Anna,2014-06-09,Ses Salines,,39.31791,2.98758,Entire home/apt,$150.00,2024,L12E-9534
7880245,Intimate and cozy finca with amazing sea views,José,2015-03-06,Sóller,,39.79265,2.71297,Entire home/apt,$234.00,2025,ETV/10673
7904810,"Central Town House "" Casa Mestre""",Mya,2014-05-09,Deyá,,39.74708,2.64851,Entire home/apt,$570.00,2024,RIAT 10738
7167385,FABULOSO APARTAMENTO  BLAU MARI,Jaime,2015-07-05,Manacor,,39.55927,3.37341,Entire home/apt,$85.00,2025,ETV5888
7171213,"""Ca na Carme"", CERCA DEL MAR.",Joana Maria,2015-05-29,Santanyí,,39.31934,3.13574,Entire home/apt,$191.00,2024,VT-1723
7254247,Exclusive Location with direct access to the Sea,Francisca,2015-07-09,Deyá,,39.761856,2.645209,Entire home/apt,$410.00,2024,00909
7257689,JUNTO A PLAZA MAYOR (1) - TI/90,Bartolome,2012-06-20,Palma de Mallorca,,39.57197,2.65196,Entire home/apt,,2025,TI/90
7287875,casita de montaña cerca del mar ideal senderismo.,Antonia,2015-07-11,Fornalutx,,39.7889,2.74252,Entire home/apt,$89.00,2025,ETV-2715
7297898,Villa Francisca1000m2. Piscina. Playa 200m ETV7846,Francisca,2015-07-12,Calvià,,39.52792,2.54021,Entire home/apt,$311.00,2024,ETV - 7846
7298619,Casa Natura für 6 mit Pool & Zentralheizung,AntonioyDaniela,2015-07-12,Santa Margalida,,39.7645,3.15496,Entire home/apt,$70.00,2024,ETVPL/13491
7908089,Off grid artist's mountain retreat,Damaris,2013-05-10,Sóller,,39.80081,2.71883,Entire home/apt,$211.00,2024,
7924729,Finca Es Garrover con fibra óptica 800MB & piscina,Ana,2015-06-30,Sant Llorenç des Cardassar,,39.60261,3.368,Entire home/apt,$300.00,2024,ET/2705
7933690,Beautiful house close to the beach,Tina,2015-08-18,Santanyí,,39.32196,3.13221,Entire home/apt,$70.00,2024,19.999
7936625,CasaTorrens 50 metres from the beach,Catalina,2015-08-18,Alcúdia,,39.8275,3.1158,Entire home/apt,$262.00,2024,Etv 4489
7938522,Child & Pet-Friendly Home few steps from Hidropark,Daniel,2015-08-18,Alcúdia,,39.83932876586914,3.116166114807129,Entire home/apt,$129.00,2025,VT/103685
7363008,House with pool and beautiful mountain views,Margalida,2015-02-08,Santa Margalida,,39.70472,3.10803,Entire home/apt,$115.00,2024,ETV/5672
7376613,private bathroom suite,Edu,2012-05-05,Palma de Mallorca,,39.5758,2.64797,Private room,$56.00,2025,
7392396,Villa Can Moleto By SunVillas Mallorca,Josep,2014-09-10,Pollença,,39.8661,3.06995,Entire home/apt,$307.00,2024,ET 3352
7411316,Modern One Room Apartment WiFi - BELLA VISTA,Andrea-Sollywood,2015-07-18,Sóller,,39.8035887630852,2.6979912519454885,Entire home/apt,$100.00,2025,ETVPL/13038
7422771,"""Sa Comuna"", junto a ES CALÓ DES MORO.",Joana Maria,2015-05-29,Santanyí,,39.31558,3.12015,Entire home/apt,$184.00,2025,ETV-565
7430483,Beach apartment!,Jaime,2015-07-19,Sant Llorenç des Cardassar,,39.5925,3.38411,Entire home/apt,$108.00,2025,ETVPL/13078
7448196,Pool Private Parking Air Con Wi-Fi Renovated,Andrea-Sollywood,2015-07-18,Sóller,,39.801260404933984,2.7015347480774077,Entire home/apt,$170.00,2025,ETVPL/13210
7463321,G2 Apartamento en la playa para  familias Mallorca,Guillem,2015-07-20,Ses Salines,,39.31749,2.99623,Entire home/apt,$125.00,2024,ETVPL/12969
7470556,Es Pouet,Juan,2015-07-21,Consell,,39.66626,2.82679,Entire home/apt,$132.00,2024,ETV/5546
7488688,"Finca Son Blanch 86 qm Pool, Sauna, Billiardtisch",Rolf,2015-07-22,Sa Pobla,,39.78893,3.03651,Entire home/apt,$180.00,2024,ETV/4674
7950222,"Casa en Selva, Mallorca (Licen. turistica ET 3073)",Rafael,2015-08-19,Selva,,39.75512,2.90034,Entire home/apt,$210.00,2024,
7981566,Villa with Private pool and Jacuzi,Miquel,2014-09-30,Pollença,,39.85639,3.06264,Entire home/apt,$130.00,2025,ETV-562
7992601,Ca'n Joan. Modern 3 bedroom Apt. with pool & Wi-Fi,Juan,2015-08-22,Pollença,,39.90043,3.0767,Entire home/apt,$105.00,2024,ETVPL/14664
7534440,Chalet/Villa con Piscina i jardín,Bernardo,2015-07-24,Campanet,,39.77505,2.97963,Entire home/apt,$224.00,2024,1601
7588857,Typical old Majorcan house with a private pool,Margalida,2014-06-30,Sencelles,,39.64331,2.85943,Entire home/apt,$195.00,2024,ETV/5505
7600230,Villa de diseño moderno en Mallorca,Carme,2015-07-28,Sant Joan,,39.59226,3.03492,Entire home/apt,$180.00,2024,
7606928,Cal Dimoni Petit. Nature near the sea.,Jaume,2014-07-13,Maria de la Salut,,39.69215,3.08762,Entire home/apt,$77.00,2025,1712 / 2017 / ET
7618520,"Vila in Inca, Sta Magdalena. ETV/7952",Tomeu,2015-07-29,Inca,,39.72853,2.94221,Entire home/apt,$140.00,2024,
7628818,Las Escaleras – Villa SIKA – Sea View/Pool 4P,Stefan,2015-07-29,Andratx,,39.52995,2.39158,Entire home/apt,$260.00,2025,449/2012/VT
7629290,Las Escaleras – Villa DEKA – Sea View/Pool 2P,Stefan,2015-07-29,Andratx,,39.52995,2.39158,Entire home/apt,$240.00,2025,452/2012/VT
7629531,Las Escaleras – Villa PEKA – Sea View/Pool 6P,Stefan,2015-07-29,Andratx,,39.52995,2.39158,Entire home/apt,$320.00,2024,450/2012/VT
7629922,FINCA BELLPUIG- The perfect luxury,Bel,2015-03-10,Artà,,39.68471,3.34598,Entire home/apt,$639.00,2024,ETV/5358
7635514,Pleta son Delabau Gran,Tomas,2013-11-10,Llucmajor,,39.48325,2.83254,Entire home/apt,$257.00,2025,ETV/9562
7642189,Villa Las Terrazas,Daniel,2015-07-31,Calvià,,39.5086,2.47094,Entire home/apt,$650.00,2024,690-2013-WT
7650223,Gran casa señorial en Sineu-Son Ratet (ciclistas),Marisol,2013-10-11,Sineu,,39.641883850097656,3.005052089691162,Entire home/apt,$129.00,2024,ETV/5259
8047246,Bonita casa cerca de la playa de Cala Agulla,E,2015-08-22,Capdepera,,39.71636,3.45668,Entire home/apt,$160.00,2024,ETVPL/115112
8048869,pueblo mediterraneo Penthouse/Cala Anguila,Mariana,2015-08-25,Manacor,,39.52168,3.31531,Entire home/apt,,2024,L12E2367
7661293,VILLA IDEAL Ses Nines,Joana,2015-08-01,Campos,,39.37103,2.93612,Entire home/apt,$140.00,2024,
7670043,¡Precioso chalet en primera linea de mar!,Carmen,2015-07-23,Capdepera,,39.68988,3.45437,Entire home/apt,$200.00,2024,01757
7670290,Casa con terraza y jardín.,Teresa,2015-08-02,Palma de Mallorca,,39.56485,2.62462,Entire home/apt,$155.00,2025,ETV/6303  desde el 2016 se tiene que pagar la Ecotasa 2€×persona/noche
7704778,Casita Marinera al sur de Mallorca,Montse,2015-08-04,Llucmajor,,39.36154,2.91619,Entire home/apt,$129.00,2024,ETV/7119
7713089,Bonita Casa Rústica “FILOSES 33”,María,2015-08-04,Valldemossa,,39.71099,2.62318,Entire home/apt,$110.00,2025,ETV/5560
7716138,Duplex with sea and lake views in Port D'Alcudia,Sebastián,2015-06-30,Alcúdia,,39.828529,3.11582,Entire home/apt,$70.00,2025,ETV/13918
7729345,Casa con jardín y piscina,Gema,2014-02-01,Selva,,39.75135,2.89589,Entire home/apt,$210.00,2024,ETV/6037
7751485,Rialza. Casa completa  ETV/11312,Antonia,2015-06-06,Petra,,39.61619186401367,3.1137609481811523,Entire home/apt,$83.00,2025,ETV/11312
7752479,Casa Neptu,Richard,2015-03-01,Palma de Mallorca,,39.56346,2.6028,Entire home/apt,$252.00,2024,ET/4423
7758344,Modern Sea View Apartment with Pool : Alcudia,Alex,2015-08-07,Alcúdia,,39.84193,3.12731,Entire home/apt,$80.00,2024,
8136571,Repost-Cozy house with pool next to the beach,Yairo Gabriel,2012-08-18,Capdepera,,39.70416,3.45416,Entire home/apt,$186.00,2024,ETV/3855
8153747,"Charming Townhouse, Cozy Courtyard, Prime Location",Daniel,2015-08-18,Pollença,,39.87355,3.0156,Entire home/apt,$88.00,2025,ETV/9958
8183538,The Tram Stop,Philippe,2015-09-02,Sóller,,39.79891,2.69594,Entire home/apt,$162.00,2024,ETVPL/13852
8217303,TRIPLEX APARTMENT close CATHEDRAL,Isabel,2015-09-04,Palma de Mallorca,,39.5681,2.65048,Entire home/apt,$99.00,2024,
8249433,House in Ariany,Santiago,2015-09-02,Ariany,,39.64936,3.11121,Entire home/apt,$130.00,2024,10018
7759791,Villa Clausen - Pool Villa - Portals,Torben Nordal,2014-12-12,Calvià,,39.54241,2.56008,Entire home/apt,$881.00,2024,L12S5465/2018
7796434,Finca Son Punta,Margarita,2015-08-10,Felanitx,,39.49728,3.18774,Entire home/apt,$345.00,2024,VT 1782
7797052,Vistamar on the first line of the beach Mallorca,Rosa,2015-07-13,Campos,,39.36362,2.94671,Entire home/apt,$150.00,2024,VISTAMAR ETVPL/13237
7805486,Finca Son Selva,Christoph,2015-08-10,Felanitx,,39.4077,3.18516,Entire home/apt,$600.00,2024,
7811805,"Casa rural vacacional ""Es Rieral""",Mirin,2015-08-11,Andratx,,39.56879,2.41901,Entire home/apt,$285.00,2024,ETV/4830
7829596,Typical Majorcan house ¤ Son Serra de Marina,Pepe,2012-12-26,Santa Margalida,,39.73742,3.21912,Entire home/apt,$132.00,2024,ETV5544
7830496,Grand Luxury Villa Overlooking Sea,Ignacio,2012-03-08,Son Servera,,39.6455,3.33801,Entire home/apt,$499.00,2025,ETV/7037
7848457,"Es Port, bonita casa de pescadores",Francisca,2015-08-13,Manacor,,39.54569,3.33306,Entire home/apt,$86.00,2024,ETV 6617
8265274,Villa Suavet Petit - Family And Friends,Owl Booking,2014-04-04,Pollença,,39.89485,3.04417,Entire home/apt,$293.00,2024,VT/116
7878274,Seaview apartment w/rooftop-terrace,Kristina,2014-06-04,Manacor,,39.54309,3.34113,Entire home/apt,$50.00,2024,ETVPL/15568
9476185,Tramuntana. At Home in a Quite Village. ETV5812.,Joan Antoni,2015-11-15,Mancor de la Vall,,39.74839,2.87882,Entire home/apt,$175.00,2024,ETV 5812
9484967,040 Villa Can Mussol Etv/1463 by Mallorca Charme,Mallorca Charme Home Rentals,2012-10-16,Sa Pobla,,39.80262,3.02583,Entire home/apt,$98.00,2024,ETV/1463
9501190,Villa en Algaida CAS BORRASOS para 10 personas,Villaonline,2015-05-22,Palma de Mallorca,,39.57286,2.83852,Entire home/apt,$190.00,2024,ET/2472
9519826,Finca Cas Pastor (Son Josep),Mallorca House Rent,2013-02-06,Manacor,,39.51253,3.26783,Entire home/apt,$224.00,2024,ETV/4807
8284858,S'hort Des Mestre,Inés,2015-09-08,Campos,,39.41233,3.03027,Entire home/apt,$140.00,2024,ETV/5762
8289312,Villa Alcanada     ETV/11873,Miguel Ángel,2015-09-08,Alcúdia,,39.8379,3.14214,Entire home/apt,$100.00,2024,ETV/11873
9520994,Cottage with fenced off pool,Martina,2013-07-02,Pollença,,39.84282,3.03828,Entire home/apt,$136.00,2024,ETV/2608
9524814,Villa Casa del Sol,Heidrun,2015-11-18,Llucmajor,,39.36725,2.8457,Entire home/apt,$245.00,2025,ETV 9413
9542074,Rincón mallorquín en el centro del pueblo,Luz,2013-06-12,Campos,,39.42999,3.02012,Entire home/apt,$220.00,2024,
9553322,House with pool near the beach,Antonio,2013-01-22,Ariany,,39.65008,3.11181,Entire home/apt,$140.00,2024,ET/3477
9592452,Cozy apartment 2min. from sea,Jose Ricardo,2014-08-26,Santanyí,,39.37895,3.23634,Entire home/apt,$75.00,2025,2402/2022
8303079,Fantastic Villa with spectacular views,Sebastian,2015-09-09,Andratx,,39.53142,2.42423,Entire home/apt,$700.00,2024,ET 2588
8348070,Penthouse Dalias,Dickinson,2014-12-17,Pollença,,39.90644,3.07274,Entire home/apt,$175.00,2024,ETVPL/13035
8349203,Villa Son Burguet.,Joan,2015-09-10,Puigpunyent,,39.60656,2.55581,Private room,$593.00,2025,
9598723,Villa Punta Magdalena - Rustic Stay,Owl Booking,2014-04-04,Pollença,,39.89315,3.04326,Entire home/apt,$124.00,2024,VT/1484
9601827,039 Casa Marimar Etv/8486 by Mallorca Charme,Mallorca Charme Home Rentals,2012-10-16,Muro,,39.72897,3.05857,Entire home/apt,$101.00,2024,ETV/8486
9603542,047 Finca Son Barraquer Etv/5204 by Mallorca Charm,Mallorca Charme Home Rentals,2012-10-16,Llubí,,39.69964,3.01112,Entire home/apt,$176.00,2024,ETV/5204
9619202,"Unique penthouse in Son Veri Nou, Ca Na Su",Siuxis,2015-11-23,Llucmajor,,39.49197,2.74078,Entire home/apt,$130.00,2024,L12E7151
9619438,128 Finca Son Rossinyol Etv/10657 by Mallorca Char,Mallorca Charme Home Rentals,2012-10-16,Sineu,,39.66068,3.01081,Entire home/apt,$176.00,2024,ETV/10657
9623883,Higuera - Cozy house with childproof pool,Yairo Gabriel,2012-08-18,Búger,,39.75491,2.96835,Entire home/apt,$143.00,2024,ETV/2736
9632271,VILLA POOL AT THE BEACH OF CALA PI,Toni,2015-10-12,Llucmajor,,39.3671,2.84969,Entire home/apt,$200.00,2024,ETV/5719
9639607,Boquer Way,Juan Antonio,2013-02-02,Pollença,,39.91359,3.08611,Entire home/apt,$115.00,2025,ETVPL/12949
8352026,"Nueva casa, jardin y piscina perfecta!!!!",Antonio,2014-11-04,Sóller,,39.77301,2.71303,Entire home/apt,$189.00,2024,2908
8376673,Freedom '76. Family holidays,Ernesto,2015-09-14,Campos,,39.42535,3.02621,Entire home/apt,$150.00,2024,Licencia ETV/10793
8393984,VILLA SA DONARDA.,Joan,2015-09-15,Palma de Mallorca,,39.62025,2.62183,Entire home/apt,$500.00,2024,ETV/5203
8469020,villa  150 m playa  y puerto y cerca casco antiguo,Ginebra,2015-09-19,Palma de Mallorca,,39.55157,2.60095,Entire home/apt,$276.00,2025,DRIAT 15282
8511482,~ Es Moli ~ Authentic Windmill 1797,Otilia,2015-09-22,Santa Eugènia,,39.63092,2.84508,Entire home/apt,$405.00,2024,ETV/5476
8526213,"Villa Turricano in Portopetro, pool, wifi, bbq.",Pedro,2015-09-23,Santanyí,,39.35872,3.20595,Entire home/apt,$312.00,2024,vt/184
9661191,Can Content,Catalina,2015-11-22,Muro,,39.80964660644531,3.106282949447632,Entire home/apt,$105.00,2025,ET/1586
9701011,Apartment near the beach,Hector,2015-11-29,Alcúdia,,39.83794,3.12016,Entire home/apt,$75.00,2025,ETVPL/14799
9707366,Possibly one of the best views on the Island…,Clive,2015-11-25,Palma de Mallorca,,39.55162,2.60315,Entire home/apt,$137.00,2025,
8543537,Villa Joana La font By SunVillas Mallorca,Josep,2014-09-10,Pollença,,39.89027,3.02038,Entire home/apt,$202.00,2024,ET 122
8561118,Rustic Stone Villa Mallorca Style & Swimming Pool,Estefania,2015-09-25,Sa Pobla,,39.81248,3.02209,Entire home/apt,$170.00,2024,ETV9378
9783962,"VILLA ALEXIA APTS. Piso, Sol- Balcón/Terraza 201",Astrid,2015-12-03,Pollença,,39.906765,3.075214,Entire home/apt,$255.00,2024,A/1833
9802208,Villa Camila in Valldemossa,Daniel,2014-04-13,Valldemossa,,39.71284,2.62108,Entire home/apt,$334.00,2024,VT/1872
9809422,Castell Bohío Holiday Villa Bellissimo,Marcelo,2015-11-01,Llucmajor,,39.471935,2.747772,Entire home/apt,$610.00,2024,ETV/6409
9891976,House with seaview in Deia,Daniel,2014-04-13,Valldemossa,,39.73101,2.60906,Entire home/apt,$229.00,2024,ET/3251
9898188,Finca  Ses Angoixes,Margarita,2013-02-20,Campos,,39.39428,3.0906,Entire home/apt,$229.00,2025,licencia VT1584
9918080,Londres Izquierda Ático,Dickinson,2014-12-17,Pollença,,39.90102,3.07908,Entire home/apt,$288.00,2025,ETVPL/14480
8576796,"Primera línea de mar, Villa con piscina Son Veri",Trinidad,2015-09-26,Llucmajor,,39.49816,2.74718,Entire home/apt,$514.00,2025,
8594966,CASA PRINCESA,Marti,2015-09-27,Alcúdia,,39.86135,3.11694,Entire home/apt,$300.00,2025,9168
9918297,Country house with big pool,Francisco Javier,2015-12-10,Palma de Mallorca,,39.534,2.78138,Entire home/apt,$124.00,2024,
9920107,Villa rustica en Montuiri,Juan,2015-12-09,Montuïri,,39.5861,2.99557,Entire home/apt,$240.00,2024,
9921221,Can Pascolet ¤ Villa with garden,Pepe,2012-12-26,Inca,,39.70483,2.92415,Entire home/apt,$142.00,2024,ETV/5639
9934064,S'Eriçó cosy villa private pool&BBQ en Mondragó,Agnès,2015-12-11,Santanyí,,39.3377,3.16916,Entire home/apt,$184.00,2024,EVT/6021
9967922,Casa antigua reformada junto al mar,Juana Ana,2015-12-13,Llucmajor,,39.49931,2.75372,Entire home/apt,$197.00,2024,EVT/11166
8618445,"Charming Stone villa Swimming pool, BBQ, Parking",Estefania,2015-09-25,Sa Pobla,,39.80665,3.02068,Entire home/apt,"$10,000.00",2024,ET/2762
8619686,"Alcoraia, wifi free, private pool",Toni,2013-03-12,Campos,,39.4169,3.03346,Entire home/apt,$150.00,2024,ETV/2951
8627569,"Family home cozy with air conditioned ""Bonavista""",Laura,2012-06-08,Pollença,,39.8809,3.01352,Entire home/apt,$99.00,2024,ETV/9227
8639038,Villa Marisa II,"Construcciones Alcudienses, S.L.  (",2014-02-11,Alcúdia,,39.86152,3.11572,Entire home/apt,$210.00,2025,ET/3402
8640190,Ca Na Tonina,Maria Antonia,2013-02-21,Santanyí,,39.3931884765625,3.1707611083984375,Entire home/apt,$250.00,2024,
8647496,ALARO Can Mario,Mario,2014-11-10,Alaró,,39.70461,2.79293,Entire home/apt,$170.00,2024,ETV/5494
10045934,Rustic country house with pool near Santa Maria,Gil,2013-11-19,Marratxí,,39.64204,2.76166,Entire home/apt,$219.00,2025,AG/84
10046013,Can Deya,Dickinson,2014-12-17,Pollença,,39.91183,3.07748,Entire home/apt,$152.00,2024,ETV/1569
10073286,Hermosa casa de pueblo restaurada con amor,Gabriel,2015-12-18,Petra,,39.61135,3.11454,Entire home/apt,$645.00,2024,ETV4906
10088939,Son Xormes.,Tomeu,2013-09-14,Llubí,,39.69741,3.02623,Entire home/apt,$160.00,2024,ETV 5245
10111831,Finca Noah,Martina,2015-12-21,Algaida,,39.57425,2.8775,Private room,$74.00,2025,
10112552,Superb house for comfort and relaxation,Catherine,2015-12-21,Sóller,,39.76144,2.71683,Entire home/apt,$330.00,2024,17812
10119221,Can Nadal,Nadal,2015-12-21,Costitx,,39.65613,2.94994,Entire home/apt,$235.00,2025,
10130148,Beautiful apartment with incredible views,Joan,2015-12-22,Alcúdia,,39.84,3.13407,Entire home/apt,$200.00,2025,12507
8727572,Apartment 'Maria' next to the beach. Pool and Wifi,Maria,2013-12-02,Felanitx,,39.37832,3.23946,Entire home/apt,$169.00,2024,ETVPL/14430
8728637,"U Coste, Finca rústica con piscina",Petronila,2014-08-14,Pollença,,39.8684,3.01572,Entire home/apt,$225.00,2024,8782/2017
8746285,"""CASA SILLER"" -  Villa PUERTO POLLENSA",Ana,2015-10-06,Pollença,,39.911834716796875,3.075536012649536,Entire home/apt,$350.00,2024,
8767445,Es Rafal Nou (Suite),Es Rafal Nou,2013-03-12,Manacor,,39.53764,3.14727,Entire home/apt,$109.00,2024,AG/289
8786266,Es Rafal Nou (Suite Superior),Es Rafal Nou,2013-03-12,Manacor,,39.53819,3.14775,Entire home/apt,$131.00,2024,AG/289
8791965,FANTÁSTICO APARTAMENTO EN ARTÀ.,Manel,2015-10-08,Artà,,39.69155,3.3532,Entire home/apt,$70.00,2025,ETV/7968
8814076,Beatiful cottage ideal for families,Olga,2015-10-09,Sencelles,,39.67355,2.91871,Entire home/apt,$85.00,2024,ETV-3909
8892570,"DAKOTA  Vue Mer splendide, Terrasse 50 m2",Christine,2013-11-19,Ses Salines,,39.3176,2.99662,Entire home/apt,$150.00,2025,L12E11666
8900413,Las Rosas For Five,Olaf,2015-09-29,Bunyola,,39.73414,2.75969,Entire home/apt,$213.00,2024,ETV/4934
8903465,Villa El Pinar located in a privileg,Xisco,2013-06-04,Pollença,,39.91686,3.04935,Entire home/apt,$231.00,2024,1043
10135707,Bonito Chalet en Sa Ràpita,Maria Antonia,2015-12-22,Campos,,39.36732,2.94108,Entire home/apt,$100.00,2024,
10182957,Villa entre montañas ideal familiasVT1737sesmarjad,Victoria,2015-05-12,Puigpunyent,,39.62317,2.52186,Entire home/apt,$195.00,2024,VT 1737
10238950,Beautiful Country House,Maria,2015-12-29,Llucmajor,,39.45233,2.81164,Entire home/apt,$250.00,2024,
10244520,Can Ruega - Cozy Holidayhome with Pool & Garden,Stephan,2015-09-15,Sóller,,39.76283,2.71425,Entire home/apt,$170.00,2025,ETV 5634
10259540,Binimira - exclusive 180º sea view & privacy!,Jaume,2015-12-30,Banyalbufar,,39.69281,2.55678,Entire home/apt,$265.00,2024,ETV6337
10265196,Chalet with great sea view,Stefan,2014-12-12,Llucmajor,,39.3663,2.84853,Entire home/apt,$220.00,2024,
10276566,Country house with a pool,Mendi,2015-12-31,Alaró,,39.71886,2.81353,Entire home/apt,$160.00,2025,
10279240,Es closet,Mateo,2014-10-21,Selva,,39.75853,2.90292,Entire home/apt,$90.00,2024,ETV/4794
10290960,Villa Demilia Cala D'Or Mallorca,Paul,2016-01-01,Santanyí,,39.3681,3.22158,Entire home/apt,$314.00,2024,REGAGE25e0000289098
8911577,"Traditional/modern beach house, ETV6973",Ronny,2014-07-31,Santa Margalida,,39.765095,3.154256,Entire home/apt,$62.00,2025,ETV6973
8928359,Beautiful villa near Deià with Seaview,Daniel,2014-04-13,Deyá,,39.75326,2.63091,Entire home/apt,$321.00,2024,ET/0775
8933966,Apartment 'Charo' next to the beach. Pool and WIFI,Maria,2013-12-02,Felanitx,,39.37857,3.23944,Entire home/apt,$170.00,2024,ETVPL/14432
8945280,"Finca Sa Pletassa, 8 pax wifi pool garden Bbq",Margarita,2015-01-11,Felanitx,,39.40763,3.23479,Entire home/apt,$439.00,2024,ETV/5998
10302053,Holiday house with pool & sea views,Michael,2013-07-18,Sant Llorenç des Cardassar,,39.60463,3.36259,Entire home/apt,$395.00,2024,069/2016/ET
10328355,Villa Rural Son Pou,Martina,2016-01-03,Sa Pobla,,39.75302,3.04461,Entire home/apt,$210.00,2024,ETV 1389
10348222,Villa Mussol for tranquility,Danny,2009-11-23,Alcúdia,,39.86607,3.12923,Entire home/apt,$135.00,2024,ETV/10070
10352548,Finca Son Penyaflor Etv 6751,Victoria,2015-10-14,Alaró,,39.69674,2.79018,Entire home/apt,$155.00,2024,
10397154,Charming rural house in Pollensa,Macarena,2015-10-04,Pollença,,39.88649,3.0089,Entire home/apt,"$1,171.00",2024,CN 2015/741
10421151,Planta baja con jardín y piscina junto al mar,Arturo,2016-01-07,Llucmajor,,39.36665,2.87403,Entire home/apt,$94.00,2024,ETVPL/15606
8959009,"Villa para 10 personas con Bbq, piscina y terraza",Margarita,2015-01-11,Felanitx,,39.40302,3.21933,Entire home/apt,$430.00,2024,VT1429
